InvoiceNo,CustomerName,ProductCategory,OrderDate,ShippingDate,Price,Quantity,Country,TotalAmount
INV-2583,Bob,Toys,8/7/2024,8/9/2024,446.13,9,USA,4015.17
INV-5454,Frank,Groceries,6/3/2024,6/4/2024,464.94,2,Canada,929.88
INV-2028,Charlie,Books,1/23/2024,1/27/2024,68.77,4,France,275.08
INV-1582,Alice,Electronics,8/1/2024,8/8/2024,389.12,10,USA,3891.2
INV-4910,Charlie,Clothing,7/3/2024,7/8/2024,324.83,4,France,1299.32
INV-7605,Frank,Beauty,5/19/2024,5/20/2024,287.7,1,France,287.7
INV-1244,Alice,Books,12/26/2024,1/1/2025,337.13,5,France,1685.65
INV-5381,Frank,Toys,12/27/2024,12/31/2024,9.07,9,UK,81.63
INV-6663,Frank,Toys,4/5/2024,4/6/2024,498.11,9,USA,4482.99
INV-8014,Alice,Clothing,10/10/2024,10/11/2024,385.92,4,Canada,1543.68
INV-7961,Frank,Electronics,12/9/2024,12/13/2024,404.74,1,USA,404.74
INV-6930,Charlie,Beauty,5/1/2024,5/7/2024,384.41,4,Australia,1537.64
INV-1759,Bob,Electronics,9/14/2024,9/19/2024,195.26,9,USA,1757.34
INV-7977,Diana,Groceries,12/10/2024,12/16/2024,122.01,7,Germany,854.07
INV-6920,Diana,Books,6/6/2024,6/9/2024,357.05,10,Germany,3570.5
INV-9851,Charlie,Beauty,10/4/2024,10/10/2024,27.78,1,Germany,
INV-7054,Bob,Electronics,9/27/2024,10/3/2024,276.25,1,USA,276.25
INV-9021,Charlie,Beauty,3/1/2024,3/3/2024,421.76,1,UK,421.76
INV-3467,Bob,Groceries,6/6/2024,6/8/2024,324.87,8,UK,2598.96
INV-8142,Bob,Electronics,7/30/2024,8/2/2024,376.41,7,USA,2634.87
INV-9614,Frank,Groceries,3/10/2024,3/15/2024,40.48,3,UK,121.44
INV-6061,Alice,Electronics,1/19/2024,1/21/2024,99.14,3,USA,297.42
INV-3858,Diana,Toys,8/13/2024,8/17/2024,78.57,9,USA,707.13
INV-5314,Eve,Toys,2/17/2024,2/24/2024,348.54,9,Germany,3136.86
INV-2279,Bob,Beauty,1/15/2024,1/17/2024,362.65,8,Canada,2901.2
INV-5845,Charlie,Books,12/27/2024,1/1/2025,169.87,2,UK,339.74
INV-3849,Diana,Clothing,12/17/2024,12/19/2024,289.07,10,Canada,2890.7
INV-6333,Alice,Groceries,9/11/2024,9/16/2024,244.82,10,Canada,2448.2
INV-2023,Frank,Toys,9/10/2024,9/11/2024,159.88,3,UK,479.64
INV-2901,Frank,Clothing,2/21/2024,2/22/2024,343.53,10,UK,3435.3
INV-8105,Bob,Beauty,5/9/2024,5/12/2024,251.27,1,USA,251.27
INV-3263,Frank,Beauty,7/13/2024,7/20/2024,496.01,4,USA,1984.04
INV-2199,Charlie,Clothing,10/13/2024,10/14/2024,280.9,1,Australia,280.9
INV-7324,Diana,Beauty,6/17/2024,6/24/2024,14.63,8,Canada,117.04
INV-8766,Eve,Books,12/29/2024,12/30/2024,362.99,8,UK,2903.92
INV-6103,Bob,Books,7/5/2024,7/7/2024,386.41,2,Germany,772.82
INV-5859,Diana,Groceries,12/19/2024,12/21/2024,376.56,6,USA,2259.36
INV-5862,Frank,Clothing,9/1/2024,9/6/2024,433.92,7,France,3037.44
INV-8157,Alice,Electronics,4/22/2024,4/27/2024,432.04,7,Canada,3024.28
INV-2288,Bob,Electronics,2/11/2024,2/13/2024,387.76,2,UK,775.52
INV-4112,Diana,Clothing,5/12/2024,5/18/2024,117.12,8,UK,936.96
INV-6825,Bob,Electronics,11/25/2024,11/26/2024,304.06,9,Germany,2736.54
INV-5708,Bob,Electronics,3/23/2024,3/27/2024,32.2,4,Germany,128.8
INV-9189,Alice,Electronics,5/20/2024,5/21/2024,56.88,3,UK,170.64
INV-6479,Frank,Beauty,1/6/2024,1/7/2024,71.91,9,USA,647.19
INV-5889,Bob,Electronics,3/28/2024,3/30/2024,319.83,9,France,2878.47
INV-8959,Eve,Electronics,8/3/2024,8/9/2024,481.91,7,UK,3373.37
INV-5934,Eve,Electronics,4/15/2024,4/16/2024,186.95,1,France,186.95
INV-7690,Bob,Toys,4/13/2024,4/15/2024,200.89,8,Germany,1607.12
INV-7833,Frank,Beauty,11/14/2024,11/21/2024,185.39,1,UK,185.39
INV-1191,Diana,Books,6/17/2024,6/22/2024,177.84,3,USA,533.52
INV-9840,Charlie,Clothing,10/28/2024,10/30/2024,480.83,9,Canada,4327.47
INV-2430,Bob,Beauty,12/7/2024,12/12/2024,33.75,3,USA,101.25
INV-6662,Frank,Clothing,5/3/2024,5/8/2024,491.98,4,France,1967.92
INV-6745,Frank,Clothing,2/9/2024,2/13/2024,61.9,5,Germany,309.5
INV-7809,Bob,Electronics,6/5/2024,6/12/2024,269.07,3,Canada,807.21
INV-5655,Diana,Electronics,7/4/2024,7/7/2024,135.77,5,Canada,678.85
INV-5405,Charlie,Beauty,1/23/2024,1/26/2024,446.39,7,USA,3124.73
INV-8807,Bob,Toys,6/29/2024,7/6/2024,247.29,6,USA,1483.74
INV-2840,Bob,Clothing,8/7/2024,8/8/2024,162.74,9,Australia,1464.66
INV-7010,Bob,Beauty,2/20/2024,2/26/2024,108.83,9,UK,979.47
INV-9937,Charlie,Groceries,12/22/2024,12/29/2024,60.91,5,USA,304.55
INV-8531,Charlie,Electronics,4/20/2024,4/26/2024,195.05,9,Canada,1755.45
INV-6654,Frank,Groceries,11/27/2024,11/28/2024,429.44,7,Canada,3006.08
INV-2041,Bob,Toys,10/27/2024,10/31/2024,315.08,9,UK,2835.72
INV-2366,Frank,Toys,5/26/2024,5/31/2024,306.8,9,Germany,2761.2
INV-2500,Diana,Toys,2/13/2024,2/16/2024,455.35,5,Australia,2276.75
INV-5934,Bob,Electronics,7/27/2024,7/31/2024,33.62,6,Australia,201.72
INV-6464,Frank,Clothing,2/4/2024,2/11/2024,181.28,8,UK,1450.24
INV-4602,Bob,Toys,7/28/2024,7/29/2024,398.66,10,UK,3986.6
INV-5740,Diana,Toys,12/4/2024,12/7/2024,12.71,8,France,101.68
INV-2677,Bob,Clothing,6/10/2024,6/17/2024,148.36,1,UK,148.36
INV-8179,Alice,Electronics,4/23/2024,4/28/2024,164.15,5,Australia,820.75
INV-9930,Diana,Toys,12/7/2024,12/10/2024,20.33,6,Canada,121.98
INV-5468,Frank,Electronics,8/21/2024,8/23/2024,41.31,8,France,330.48
INV-8805,Frank,Groceries,12/11/2024,12/17/2024,,9,UK,184.77
INV-7426,Bob,Electronics,1/11/2024,1/12/2024,463.45,2,Germany,926.9
INV-3574,Charlie,Beauty,11/4/2024,11/6/2024,140.8,5,Germany,704
INV-3261,Bob,Groceries,1/17/2024,1/19/2024,16.6,6,Germany,99.6
INV-9872,Eve,Toys,7/11/2024,7/16/2024,73.93,10,Australia,739.3
INV-5643,Eve,Books,6/11/2024,6/18/2024,209.41,7,Germany,1465.87
INV-8934,Eve,Books,7/8/2024,7/13/2024,174,10,Australia,1740
INV-1435,Charlie,Groceries,8/11/2024,8/18/2024,106.5,9,Germany,958.5
INV-2920,Eve,Beauty,3/23/2024,3/30/2024,207.68,1,UK,207.68
INV-5239,Alice,Groceries,4/19/2024,4/26/2024,353.6,5,Canada,1768
INV-9395,Bob,Toys,9/16/2024,9/21/2024,277.07,4,Germany,1108.28
INV-2050,Charlie,Groceries,3/3/2024,3/4/2024,480.51,8,Australia,3844.08
INV-9689,Alice,Groceries,8/9/2024,8/14/2024,137.11,8,Germany,1096.88
INV-1127,Bob,Clothing,12/18/2024,12/19/2024,103.71,6,UK,622.26
INV-2265,Eve,Groceries,4/6/2024,4/7/2024,288.8,8,USA,2310.4
INV-8117,Eve,Groceries,8/24/2024,8/31/2024,360.89,4,Australia,1443.56
INV-2508,Frank,Groceries,6/12/2024,6/16/2024,470.95,8,Australia,3767.6
INV-7266,Frank,Toys,2/22/2024,2/27/2024,50.12,10,UK,501.2
INV-2373,Eve,Groceries,5/23/2024,5/26/2024,272.4,6,Canada,1634.4
INV-7470,Eve,Books,4/17/2024,4/23/2024,412.24,5,Australia,2061.2
INV-7656,Charlie,Toys,5/6/2024,5/11/2024,9.79,8,UK,78.32
INV-1491,Diana,Groceries,11/22/2024,11/23/2024,166.59,4,UK,666.36
INV-5384,Eve,Books,9/18/2024,9/23/2024,430.99,9,Canada,3878.91
INV-7414,Frank,Groceries,1/19/2024,1/23/2024,257.94,9,France,2321.46
INV-7029,Alice,Beauty,7/3/2024,7/8/2024,335.41,1,Australia,335.41
INV-6533,Bob,Beauty,12/17/2024,12/21/2024,485.21,9,Canada,4366.89
INV-5264,Eve,Groceries,12/23/2024,12/27/2024,235.59,8,Canada,1884.72
INV-9506,Eve,Books,9/27/2024,10/2/2024,324.26,4,USA,1297.04
INV-9920,Eve,Electronics,1/10/2024,1/17/2024,166.66,8,Canada,1333.28
INV-5014,Bob,Books,10/13/2024,10/20/2024,250.73,7,Canada,1755.11
INV-1900,Bob,Beauty,5/28/2024,6/2/2024,248.86,5,UK,1244.3
INV-1197,Eve,Clothing,11/20/2024,11/26/2024,447.93,3,Germany,1343.79
INV-1741,Diana,Clothing,3/2/2024,3/3/2024,180.91,10,Canada,1809.1
INV-5356,Bob,Groceries,8/1/2024,8/6/2024,116.78,6,UK,700.68
INV-5303,Frank,Groceries,12/28/2024,1/1/2025,478.24,10,Canada,4782.4
INV-2709,Alice,Groceries,7/13/2024,7/17/2024,57.55,7,USA,402.85
INV-6060,Frank,Books,1/22/2024,1/25/2024,486.93,3,Germany,1460.79
INV-6147,Charlie,Books,6/12/2024,6/19/2024,270.87,4,Australia,1083.48
INV-3658,Bob,Groceries,1/2/2024,1/5/2024,497.58,10,Germany,4975.8
INV-8315,Frank,Electronics,10/7/2024,10/12/2024,419.5,7,Australia,
INV-6793,Frank,Books,7/1/2024,7/5/2024,377.01,10,France,3770.1
INV-6309,Eve,Beauty,5/6/2024,5/12/2024,423.33,3,Australia,1269.99
INV-3828,Charlie,Beauty,8/16/2024,8/20/2024,148.98,8,Australia,1191.84
INV-1493,Bob,Books,10/29/2024,11/4/2024,5.4,3,UK,16.2
INV-5191,Eve,Books,9/11/2024,9/16/2024,106.89,7,Australia,748.23
INV-6258,Eve,Beauty,2/21/2024,2/23/2024,21.61,1,Germany,21.61
INV-4382,Alice,Electronics,2/14/2024,2/18/2024,59.37,9,Canada,534.33
INV-8924,Eve,Electronics,6/6/2024,6/13/2024,318.25,1,Germany,318.25
INV-1578,Diana,Groceries,4/20/2024,4/27/2024,19.53,3,Germany,58.59
INV-6144,Alice,Books,10/13/2024,10/14/2024,474.25,6,Canada,2845.5
INV-9446,Alice,Toys,8/11/2024,8/16/2024,395.42,6,France,2372.52
INV-4887,Frank,Clothing,3/21/2024,3/27/2024,252.54,2,Australia,505.08
INV-3376,Charlie,Groceries,12/23/2024,12/28/2024,155.41,6,USA,932.46
INV-4494,Frank,Groceries,1/22/2024,1/28/2024,419.82,2,USA,839.64
INV-1616,Diana,Clothing,4/19/2024,4/24/2024,85.05,6,USA,510.3
,Alice,Clothing,2/13/2024,2/14/2024,96.38,2,Germany,192.76
INV-3294,Frank,Books,4/9/2024,4/15/2024,82.63,4,Australia,330.52
INV-1863,Eve,Beauty,7/14/2024,7/17/2024,325.09,4,UK,1300.36
INV-5493,Bob,Books,6/8/2024,6/10/2024,148.73,2,UK,297.46
INV-4562,Eve,Clothing,7/19/2024,7/26/2024,445.4,2,Canada,890.8
INV-4440,Alice,Toys,4/20/2024,4/24/2024,217.81,2,Canada,435.62
INV-1130,Alice,Clothing,5/13/2024,5/18/2024,106.81,1,USA,106.81
INV-8331,Bob,Toys,11/5/2024,11/9/2024,417.65,9,USA,3758.85
INV-6234,Alice,Electronics,8/30/2024,9/1/2024,118.03,8,USA,
INV-7943,Bob,Beauty,3/27/2024,4/2/2024,96.35,3,Canada,289.05
INV-3824,Diana,Electronics,3/22/2024,3/25/2024,116.8,8,Canada,934.4
INV-4258,Alice,Books,11/4/2024,11/9/2024,487.8,6,Canada,2926.8
INV-6654,Diana,Groceries,7/12/2024,7/18/2024,200.08,5,USA,1000.4
INV-8404,Eve,Toys,4/4/2024,4/10/2024,487.97,3,France,1463.91
INV-8125,Frank,Clothing,12/9/2024,12/10/2024,326.86,4,France,1307.44
INV-2849,Frank,Beauty,6/27/2024,6/30/2024,231.76,10,Canada,2317.6
INV-4195,Bob,Groceries,3/12/2024,3/13/2024,352.48,3,Canada,1057.44
INV-3334,Alice,Books,3/8/2024,3/9/2024,353.46,6,Australia,2120.76
INV-6394,Bob,Books,5/6/2024,5/12/2024,140.94,9,Canada,1268.46
,Diana,Toys,6/3/2024,6/4/2024,12.08,7,,84.56
INV-4783,Charlie,Electronics,2/2/2024,2/3/2024,65.7,6,France,394.2
INV-2950,Alice,Groceries,8/29/2024,8/31/2024,431.39,3,France,1294.17
INV-6941,Charlie,Groceries,11/28/2024,12/5/2024,58.3,1,Canada,58.3
INV-5977,Alice,Groceries,8/4/2024,8/5/2024,349.35,9,USA,3144.15
INV-9192,Bob,Toys,7/30/2024,7/31/2024,449.91,1,UK,449.91
INV-5411,Bob,Beauty,11/4/2024,11/11/2024,166.49,1,Germany,166.49
INV-5890,Diana,Groceries,8/13/2024,8/19/2024,17.47,2,France,34.94
INV-9785,Frank,Books,3/27/2024,4/1/2024,131.52,1,Germany,131.52
INV-2565,Eve,Electronics,8/7/2024,8/8/2024,410.8,3,Germany,1232.4
INV-8058,Alice,Toys,9/16/2024,9/22/2024,302.66,2,France,605.32
INV-1040,Diana,Groceries,7/21/2024,7/26/2024,292.62,7,Canada,2048.34
INV-3240,Diana,Electronics,6/28/2024,7/5/2024,344.31,3,Germany,1032.93
INV-9122,Frank,Beauty,1/16/2024,1/17/2024,74.27,8,USA,594.16
INV-9646,Diana,Electronics,7/19/2024,7/25/2024,196.64,8,USA,1573.12
INV-6833,Charlie,Toys,1/16/2024,1/17/2024,104.93,9,Canada,944.37
INV-3432,Frank,Books,9/27/2024,9/29/2024,97.96,9,Canada,881.64
INV-5057,Diana,Books,3/15/2024,3/17/2024,69.48,10,Australia,694.8
INV-7588,Bob,Electronics,11/12/2024,11/17/2024,218.66,10,France,2186.6
INV-8151,Alice,Books,9/19/2024,9/20/2024,129.98,1,Australia,129.98
INV-8892,Frank,Toys,12/22/2024,12/23/2024,495.32,10,USA,4953.2
INV-6674,Eve,Books,9/23/2024,9/29/2024,71.13,6,UK,426.78
INV-4897,Alice,Books,5/22/2024,5/28/2024,394.86,5,Australia,1974.3
INV-3694,Eve,Books,7/26/2024,8/1/2024,284.55,10,Australia,2845.5
INV-1925,Bob,Clothing,3/1/2024,3/4/2024,392.05,1,Canada,392.05
INV-7771,Diana,Beauty,11/2/2024,11/6/2024,319.43,9,Germany,2874.87
INV-8832,Bob,Groceries,9/17/2024,9/23/2024,131.6,5,UK,658
INV-2143,Eve,Groceries,12/6/2024,12/11/2024,52.61,5,Australia,263.05
INV-8813,Bob,Clothing,12/30/2024,12/31/2024,136.34,9,Australia,1227.06
INV-4646,Alice,Toys,8/7/2024,8/8/2024,105.44,7,Canada,738.08
INV-2897,Bob,Groceries,11/3/2024,11/9/2024,273.79,5,Australia,1368.95
INV-3602,Alice,Clothing,5/14/2024,5/19/2024,365.22,6,Australia,2191.32
INV-6712,Alice,Books,9/7/2024,9/14/2024,31.68,6,USA,190.08
INV-9467,Frank,Books,3/22/2024,3/25/2024,447.57,10,USA,4475.7
INV-7377,Diana,Books,11/7/2024,11/9/2024,73.65,2,Canada,147.3
INV-5561,Diana,Groceries,4/25/2024,4/29/2024,55.78,4,France,223.12
INV-3240,Frank,Electronics,11/21/2024,11/26/2024,121.5,7,Germany,850.5
INV-6717,Eve,Books,4/4/2024,4/10/2024,173.74,4,Australia,694.96
INV-5225,Charlie,Electronics,11/12/2024,11/17/2024,431.66,3,Canada,1294.98
INV-5249,Frank,,4/2/2024,4/6/2024,103.39,1,Germany,103.39
INV-6109,Eve,Clothing,3/25/2024,3/30/2024,47.55,5,France,237.75
INV-6144,Alice,Books,10/6/2024,10/8/2024,474.25,6,Canada,2845.5
INV-9670,Eve,Electronics,1/6/2024,1/10/2024,100.07,7,Australia,700.49
INV-2523,Eve,Beauty,11/25/2024,12/2/2024,404.96,3,USA,1214.88
INV-6446,Diana,Clothing,7/31/2024,8/6/2024,480.09,1,France,480.09
INV-1692,Charlie,Clothing,7/22/2024,7/29/2024,53.64,6,UK,321.84
INV-1578,Diana,Groceries,9/30/2024,10/1/2024,19.53,3,Germany,58.59
INV-6333,Alice,Groceries,11/3/2024,11/4/2024,244.82,10,Canada,2448.2
INV-8373,Frank,Groceries,12/4/2024,12/11/2024,102.48,8,Germany,819.84
INV-4225,Alice,Beauty,1/21/2024,1/27/2024,424.91,8,Australia,3399.28
INV-2368,Charlie,Groceries,5/28/2024,5/29/2024,344.38,1,France,344.38
INV-7519,Eve,Electronics,7/1/2024,7/5/2024,155.9,4,Australia,623.6
INV-1863,Diana,Clothing,6/4/2024,6/11/2024,320.97,4,USA,1283.88
INV-1019,Diana,Groceries,10/14/2024,10/18/2024,152.48,6,Germany,914.88
