InvoiceNo,CustomerName,ProductCategory,OrderDate,ShippingDate,Price,Quantity,Country,TotalAmount
INV-9851,Charlie,Beauty,2024-10-04,2024-10-10,27.78,1,Germany,1017.3499999999999
INV-7054,Bob,Electronics,2024-09-27,2024-10-03,276.25,1,USA,276.25
INV-9021,Charlie,Beauty,2024-03-01,2024-03-03,421.76,1,UK,421.76
INV-3467,Bob,Groceries,2024-06-06,2024-06-08,324.87,8,UK,2598.96
INV-8142,Bob,Electronics,2024-07-30,2024-08-02,376.41,7,USA,2634.87
INV-9614,Frank,Groceries,2024-03-10,2024-03-15,40.48,3,UK,121.44
INV-6061,Alice,Electronics,2024-01-19,2024-01-21,99.14,3,USA,297.42
INV-3858,Diana,Toys,2024-08-13,2024-08-17,78.57,9,USA,707.13
INV-5314,Eve,Toys,2024-02-17,2024-02-24,348.54,9,Germany,3136.86
INV-2279,Bob,Beauty,2024-01-15,2024-01-17,362.65,8,Canada,2901.2
INV-5845,Charlie,Books,2024-12-27,2025-01-01,169.87,2,UK,339.74
INV-3849,Diana,Clothing,2024-12-17,2024-12-19,289.07,10,Canada,2890.7
INV-6333,Alice,Groceries,2024-09-11,2024-09-16,244.82,10,Canada,2448.2
INV-2023,Frank,Toys,2024-09-10,2024-09-11,159.88,3,UK,479.64
INV-2901,Frank,Clothing,2024-02-21,2024-02-22,343.53,10,UK,3435.3
INV-8105,Bob,Beauty,2024-05-09,2024-05-12,251.27,1,USA,251.27
INV-3263,Frank,Beauty,2024-07-13,2024-07-20,496.01,4,USA,1984.04
INV-2199,Charlie,Clothing,2024-10-13,2024-10-14,280.9,1,Australia,280.9
INV-7324,Diana,Beauty,2024-06-17,2024-06-24,14.63,8,Canada,117.04
INV-8766,Eve,Books,2024-12-29,2024-12-30,362.99,8,UK,2903.92
INV-6103,Bob,Books,2024-07-05,2024-07-07,386.41,2,Germany,772.82
INV-5859,Diana,Groceries,2024-12-19,2024-12-21,376.56,6,USA,2259.36
INV-5862,Frank,Clothing,2024-09-01,2024-09-06,433.92,7,France,3037.44
INV-8157,Alice,Electronics,2024-04-22,2024-04-27,432.04,7,Canada,3024.28
INV-2288,Bob,Electronics,2024-02-11,2024-02-13,387.76,2,UK,775.52
INV-4112,Diana,Clothing,2024-05-12,2024-05-18,117.12,8,UK,936.96
INV-6825,Bob,Electronics,2024-11-25,2024-11-26,304.06,9,Germany,2736.54
INV-5708,Bob,Electronics,2024-03-23,2024-03-27,32.2,4,Germany,128.8
INV-9189,Alice,Electronics,2024-05-20,2024-05-21,56.88,3,UK,170.64
INV-6479,Frank,Beauty,2024-01-06,2024-01-07,71.91,9,USA,647.19
INV-5889,Bob,Electronics,2024-03-28,2024-03-30,319.83,9,France,2878.47
INV-8959,Eve,Electronics,2024-08-03,2024-08-09,481.91,7,UK,3373.37
INV-5934,Eve,Electronics,2024-04-15,2024-04-16,186.95,1,France,186.95
INV-7690,Bob,Toys,2024-04-13,2024-04-15,200.89,8,Germany,1607.12
INV-7833,Frank,Beauty,2024-11-14,2024-11-21,185.39,1,UK,185.39
INV-1191,Diana,Books,2024-06-17,2024-06-22,177.84,3,USA,533.52
INV-9840,Charlie,Clothing,2024-10-28,2024-10-30,480.83,9,Canada,4327.47
INV-2430,Bob,Beauty,2024-12-07,2024-12-12,33.75,3,USA,101.25
INV-6662,Frank,Clothing,2024-05-03,2024-05-08,491.98,4,France,1967.92
INV-6745,Frank,Clothing,2024-02-09,2024-02-13,61.9,5,Germany,309.5
INV-7809,Bob,Electronics,2024-06-05,2024-06-12,269.07,3,Canada,807.21
INV-5655,Diana,Electronics,2024-07-04,2024-07-07,135.77,5,Canada,678.85
INV-5405,Charlie,Beauty,2024-01-23,2024-01-26,446.39,7,USA,3124.73
INV-8807,Bob,Toys,2024-06-29,2024-07-06,247.29,6,USA,1483.74
INV-2840,Bob,Clothing,2024-08-07,2024-08-08,162.74,9,Australia,1464.66
INV-7010,Bob,Beauty,2024-02-20,2024-02-26,108.83,9,UK,979.47
INV-9937,Charlie,Groceries,2024-12-22,2024-12-29,60.91,5,USA,304.55
INV-8531,Charlie,Electronics,2024-04-20,2024-04-26,195.05,9,Canada,1755.45
INV-6654,Frank,Groceries,2024-11-27,2024-11-28,429.44,7,Canada,3006.08
INV-2041,Bob,Toys,2024-10-27,2024-10-31,315.08,9,UK,2835.72
INV-2366,Frank,Toys,2024-05-26,2024-05-31,306.8,9,Germany,2761.2
INV-2500,Diana,Toys,2024-02-13,2024-02-16,455.35,5,Australia,2276.75
INV-5934,Bob,Electronics,2024-07-27,2024-07-31,33.62,6,Australia,201.72
INV-6464,Frank,Clothing,2024-02-04,2024-02-11,181.28,8,UK,1450.24
INV-4602,Bob,Toys,2024-07-28,2024-07-29,398.66,10,UK,3986.6
INV-5740,Diana,Toys,2024-12-04,2024-12-07,12.71,8,France,101.68
INV-2677,Bob,Clothing,2024-06-10,2024-06-17,148.36,1,UK,148.36
INV-8179,Alice,Electronics,2024-04-23,2024-04-28,164.15,5,Australia,820.75
INV-9930,Diana,Toys,2024-12-07,2024-12-10,20.33,6,Canada,121.98
INV-5468,Frank,Electronics,2024-08-21,2024-08-23,41.31,8,France,330.48
INV-7426,Bob,Electronics,2024-01-11,2024-01-12,463.45,2,Germany,926.9
INV-3574,Charlie,Beauty,2024-11-04,2024-11-06,140.8,5,Germany,704.0
INV-3261,Bob,Groceries,2024-01-17,2024-01-19,16.6,6,Germany,99.6
INV-9872,Eve,Toys,2024-07-11,2024-07-16,73.93,10,Australia,739.3
INV-5643,Eve,Books,2024-06-11,2024-06-18,209.41,7,Germany,1465.87
INV-8934,Eve,Books,2024-07-08,2024-07-13,174.0,10,Australia,1740.0
INV-1435,Charlie,Groceries,2024-08-11,2024-08-18,106.5,9,Germany,958.5
INV-2920,Eve,Beauty,2024-03-23,2024-03-30,207.68,1,UK,207.68
INV-5239,Alice,Groceries,2024-04-19,2024-04-26,353.6,5,Canada,1768.0
INV-9395,Bob,Toys,2024-09-16,2024-09-21,277.07,4,Germany,1108.28
INV-2050,Charlie,Groceries,2024-03-03,2024-03-04,480.51,8,Australia,3844.08
INV-9689,Alice,Groceries,2024-08-09,2024-08-14,137.11,8,Germany,1096.88
INV-1127,Bob,Clothing,2024-12-18,2024-12-19,103.71,6,UK,622.26
INV-2265,Eve,Groceries,2024-04-06,2024-04-07,288.8,8,USA,2310.4
INV-8117,Eve,Groceries,2024-08-24,2024-08-31,360.89,4,Australia,1443.56
INV-2508,Frank,Groceries,2024-06-12,2024-06-16,470.95,8,Australia,3767.6
INV-7266,Frank,Toys,2024-02-22,2024-02-27,50.12,10,UK,501.2
INV-2373,Eve,Groceries,2024-05-23,2024-05-26,272.4,6,Canada,1634.4
INV-7470,Eve,Books,2024-04-17,2024-04-23,412.24,5,Australia,2061.2
INV-7656,Charlie,Toys,2024-05-06,2024-05-11,9.79,8,UK,78.32
INV-1491,Diana,Groceries,2024-11-22,2024-11-23,166.59,4,UK,666.36
INV-5384,Eve,Books,2024-09-18,2024-09-23,430.99,9,Canada,3878.91
INV-7414,Frank,Groceries,2024-01-19,2024-01-23,257.94,9,France,2321.46
INV-7029,Alice,Beauty,2024-07-03,2024-07-08,335.41,1,Australia,335.41
INV-6533,Bob,Beauty,2024-12-17,2024-12-21,485.21,9,Canada,4366.89
INV-5264,Eve,Groceries,2024-12-23,2024-12-27,235.59,8,Canada,1884.72
INV-9506,Eve,Books,2024-09-27,2024-10-02,324.26,4,USA,1297.04
INV-9920,Eve,Electronics,2024-01-10,2024-01-17,166.66,8,Canada,1333.28
INV-5014,Bob,Books,2024-10-13,2024-10-20,250.73,7,Canada,1755.11
INV-1900,Bob,Beauty,2024-05-28,2024-06-02,248.86,5,UK,1244.3
INV-1197,Eve,Clothing,2024-11-20,2024-11-26,447.93,3,Germany,1343.79
INV-1741,Diana,Clothing,2024-03-02,2024-03-03,180.91,10,Canada,1809.1
INV-5356,Bob,Groceries,2024-08-01,2024-08-06,116.78,6,UK,700.68
INV-5303,Frank,Groceries,2024-12-28,2025-01-01,478.24,10,Canada,4782.4
INV-2709,Alice,Groceries,2024-07-13,2024-07-17,57.55,7,USA,402.85
INV-6060,Frank,Books,2024-01-22,2024-01-25,486.93,3,Germany,1460.79
INV-6147,Charlie,Books,2024-06-12,2024-06-19,270.87,4,Australia,1083.48
INV-3658,Bob,Groceries,2024-01-02,2024-01-05,497.58,10,Germany,4975.8
INV-8315,Frank,Electronics,2024-10-07,2024-10-12,419.5,7,Australia,1017.3499999999999
INV-6793,Frank,Books,2024-07-01,2024-07-05,377.01,10,France,3770.1
INV-6309,Eve,Beauty,2024-05-06,2024-05-12,423.33,3,Australia,1269.99
INV-3828,Charlie,Beauty,2024-08-16,2024-08-20,148.98,8,Australia,1191.84
INV-1493,Bob,Books,2024-10-29,2024-11-04,5.4,3,UK,16.2
INV-5191,Eve,Books,2024-09-11,2024-09-16,106.89,7,Australia,748.23
INV-6258,Eve,Beauty,2024-02-21,2024-02-23,21.61,1,Germany,21.61
INV-4382,Alice,Electronics,2024-02-14,2024-02-18,59.37,9,Canada,534.33
INV-8924,Eve,Electronics,2024-06-06,2024-06-13,318.25,1,Germany,318.25
INV-1578,Diana,Groceries,2024-04-20,2024-04-27,19.53,3,Germany,58.59
INV-6144,Alice,Books,2024-10-13,2024-10-14,474.25,6,Canada,2845.5
INV-9446,Alice,Toys,2024-08-11,2024-08-16,395.42,6,France,2372.52
INV-4887,Frank,Clothing,2024-03-21,2024-03-27,252.54,2,Australia,505.08
INV-3376,Charlie,Groceries,2024-12-23,2024-12-28,155.41,6,USA,932.46
INV-4494,Frank,Groceries,2024-01-22,2024-01-28,419.82,2,USA,839.64
INV-1616,Diana,Clothing,2024-04-19,2024-04-24,85.05,6,USA,510.3
,Alice,Clothing,2024-02-13,2024-02-14,96.38,2,Germany,192.76
INV-3294,Frank,Books,2024-04-09,2024-04-15,82.63,4,Australia,330.52
INV-1863,Eve,Beauty,2024-07-14,2024-07-17,325.09,4,UK,1300.36
INV-5493,Bob,Books,2024-06-08,2024-06-10,148.73,2,UK,297.46
INV-4562,Eve,Clothing,2024-07-19,2024-07-26,445.4,2,Canada,890.8
INV-4440,Alice,Toys,2024-04-20,2024-04-24,217.81,2,Canada,435.62
INV-1130,Alice,Clothing,2024-05-13,2024-05-18,106.81,1,USA,106.81
INV-8331,Bob,Toys,2024-11-05,2024-11-09,417.65,9,USA,3758.85
INV-6234,Alice,Electronics,2024-08-30,2024-09-01,118.03,8,USA,1017.3499999999999
INV-7943,Bob,Beauty,2024-03-27,2024-04-02,96.35,3,Canada,289.05
INV-3824,Diana,Electronics,2024-03-22,2024-03-25,116.8,8,Canada,934.4
INV-4258,Alice,Books,2024-11-04,2024-11-09,487.8,6,Canada,2926.8
INV-6654,Diana,Groceries,2024-07-12,2024-07-18,200.08,5,USA,1000.4
INV-8404,Eve,Toys,2024-04-04,2024-04-10,487.97,3,France,1463.91
INV-8125,Frank,Clothing,2024-12-09,2024-12-10,326.86,4,France,1307.44
INV-2849,Frank,Beauty,2024-06-27,2024-06-30,231.76,10,Canada,2317.6
INV-4195,Bob,Groceries,2024-03-12,2024-03-13,352.48,3,Canada,1057.44
INV-3334,Alice,Books,2024-03-08,2024-03-09,353.46,6,Australia,2120.76
INV-6394,Bob,Books,2024-05-06,2024-05-12,140.94,9,Canada,1268.46
,Diana,Toys,2024-06-03,2024-06-04,12.08,7,Unknown,84.56
INV-4783,Charlie,Electronics,2024-02-02,2024-02-03,65.7,6,France,394.2
INV-2950,Alice,Groceries,2024-08-29,2024-08-31,431.39,3,France,1294.17
INV-6941,Charlie,Groceries,2024-11-28,2024-12-05,58.3,1,Canada,58.3
INV-5977,Alice,Groceries,2024-08-04,2024-08-05,349.35,9,USA,3144.15
INV-9192,Bob,Toys,2024-07-30,2024-07-31,449.91,1,UK,449.91
INV-5411,Bob,Beauty,2024-11-04,2024-11-11,166.49,1,Germany,166.49
INV-5890,Diana,Groceries,2024-08-13,2024-08-19,17.47,2,France,34.94
INV-9785,Frank,Books,2024-03-27,2024-04-01,131.52,1,Germany,131.52
INV-2565,Eve,Electronics,2024-08-07,2024-08-08,410.8,3,Germany,1232.4
INV-8058,Alice,Toys,2024-09-16,2024-09-22,302.66,2,France,605.32
INV-1040,Diana,Groceries,2024-07-21,2024-07-26,292.62,7,Canada,2048.34
INV-3240,Diana,Electronics,2024-06-28,2024-07-05,344.31,3,Germany,1032.93
INV-9122,Frank,Beauty,2024-01-16,2024-01-17,74.27,8,USA,594.16
INV-9646,Diana,Electronics,2024-07-19,2024-07-25,196.64,8,USA,1573.12
INV-6833,Charlie,Toys,2024-01-16,2024-01-17,104.93,9,Canada,944.37
INV-3432,Frank,Books,2024-09-27,2024-09-29,97.96,9,Canada,881.64
INV-5057,Diana,Books,2024-03-15,2024-03-17,69.48,10,Australia,694.8
INV-7588,Bob,Electronics,2024-11-12,2024-11-17,218.66,10,France,2186.6
INV-8151,Alice,Books,2024-09-19,2024-09-20,129.98,1,Australia,129.98
INV-8892,Frank,Toys,2024-12-22,2024-12-23,495.32,10,USA,4953.2
INV-6674,Eve,Books,2024-09-23,2024-09-29,71.13,6,UK,426.78
INV-4897,Alice,Books,2024-05-22,2024-05-28,394.86,5,Australia,1974.3
INV-3694,Eve,Books,2024-07-26,2024-08-01,284.55,10,Australia,2845.5
INV-1925,Bob,Clothing,2024-03-01,2024-03-04,392.05,1,Canada,392.05
INV-7771,Diana,Beauty,2024-11-02,2024-11-06,319.43,9,Germany,2874.87
INV-8832,Bob,Groceries,2024-09-17,2024-09-23,131.6,5,UK,658.0
INV-2143,Eve,Groceries,2024-12-06,2024-12-11,52.61,5,Australia,263.05
INV-8813,Bob,Clothing,2024-12-30,2024-12-31,136.34,9,Australia,1227.06
INV-4646,Alice,Toys,2024-08-07,2024-08-08,105.44,7,Canada,738.08
INV-2897,Bob,Groceries,2024-11-03,2024-11-09,273.79,5,Australia,1368.95
INV-3602,Alice,Clothing,2024-05-14,2024-05-19,365.22,6,Australia,2191.32
INV-6712,Alice,Books,2024-09-07,2024-09-14,31.68,6,USA,190.08
INV-9467,Frank,Books,2024-03-22,2024-03-25,447.57,10,USA,4475.7
INV-7377,Diana,Books,2024-11-07,2024-11-09,73.65,2,Canada,147.3
INV-5561,Diana,Groceries,2024-04-25,2024-04-29,55.78,4,France,223.12
INV-3240,Frank,Electronics,2024-11-21,2024-11-26,121.5,7,Germany,850.5
INV-6717,Eve,Books,2024-04-04,2024-04-10,173.74,4,Australia,694.96
INV-5225,Charlie,Electronics,2024-11-12,2024-11-17,431.66,3,Canada,1294.98
INV-6109,Eve,Clothing,2024-03-25,2024-03-30,47.55,5,France,237.75
INV-6144,Alice,Books,2024-10-06,2024-10-08,474.25,6,Canada,2845.5
INV-9670,Eve,Electronics,2024-01-06,2024-01-10,100.07,7,Australia,700.49
INV-2523,Eve,Beauty,2024-11-25,2024-12-02,404.96,3,USA,1214.88
INV-6446,Diana,Clothing,2024-07-31,2024-08-06,480.09,1,France,480.09
INV-1692,Charlie,Clothing,2024-07-22,2024-07-29,53.64,6,UK,321.84
INV-1578,Diana,Groceries,2024-09-30,2024-10-01,19.53,3,Germany,58.59
INV-6333,Alice,Groceries,2024-11-03,2024-11-04,244.82,10,Canada,2448.2
INV-8373,Frank,Groceries,2024-12-04,2024-12-11,102.48,8,Germany,819.84
INV-4225,Alice,Beauty,2024-01-21,2024-01-27,424.91,8,Australia,3399.28
INV-2368,Charlie,Groceries,2024-05-28,2024-05-29,344.38,1,France,344.38
INV-7519,Eve,Electronics,2024-07-01,2024-07-05,155.9,4,Australia,623.6
INV-1863,Diana,Clothing,2024-06-04,2024-06-11,320.97,4,USA,1283.88
INV-1019,Diana,Groceries,2024-10-14,2024-10-18,152.48,6,Germany,914.88
